Start Date,22/06/1997,10000,,,,,,,
End Date,07/11/2024,0,,,,,,,
,,,,,,,,,
,SPX Index,,,,,,,,
Dates,PX_LAST,EQY_DVD_YLD_12M,30DAY_IMPVOL_100.0%MNY_DF,60DAY_IMPVOL_100.0%MNY_DF,3MTH_IMPVOL_100.0%MNY_DF,6MTH_IMPVOL_100.0%MNY_DF,12MTH_IMPVOL_100.0%MNY_DF,18MTH_IMPVOL_100.0%MNY_DF,24MTH_IMPVOL_100.0%MNY_DF
22 April 2020,2799.31,2.1623,36.8308,35.9123,35.5113,33.6694,30.0379,27.1895,25.3845
23 April 2020,2797.8,2.1636,36.1632,35.6909,35.4928,33.8459,30.2104,27.4053,25.5958
24 April 2020,2836.74,2.1339,30.5321,32.0099,32.4732,31.6587,28.8295,26.3719,24.7916
27 April 2020,2878.48,2.101,27.3895,29.2663,29.8674,29.6461,27.361,25.2859,23.9391
28 April 2020,2863.39,2.1118,28.0394,29.3422,29.793,29.5232,27.0119,24.8725,23.6851
29 April 2020,2939.51,2.0579,25.4106,26.9704,27.5573,27.7706,25.8609,24.0642,22.9371
30 April 2020,2912.43,2.0769,28.1566,28.8045,29.0998,28.9004,26.572,24.5606,23.3197
01 May 2020,2830.71,2.1368,31.4435,32.2763,32.1472,31.1803,28.3725,26.1063,24.7469
04 May 2020,2842.74,2.1277,30.7248,31.1415,31.198,30.6911,27.9098,25.7283,24.4422
05 May 2020,2868.44,2.1087,29.0428,29.7343,29.9788,29.9054,27.5271,25.5022,24.2772
06 May 2020,2848.42,2.1232,29.7218,30.1717,30.3009,30.2479,27.707,25.7443,24.5302
07 May 2020,2881.19,2.1012,27.2314,28.5025,28.8783,29.1407,26.962,25.0839,23.9921
08 May 2020,2929.8,2.0663,22.683,25.4044,26.1648,27.143,25.5647,23.9603,23.0809
11 May 2020,2930.32,2.0658,23.0179,24.4758,25.2054,26.4821,25.043,23.5565,22.713
12 May 2020,2870.12,2.1101,28.0177,27.9857,28.1562,28.5654,26.3791,24.6092,23.5458
13 May 2020,2820,2.1471,31.0922,30.4907,30.3917,30.3364,27.6807,25.7138,24.4147
14 May 2020,2852.5,2.1226,28.2311,28.2848,28.4762,29.0161,26.6254,24.8206,23.783
15 May 2020,2863.7,2.1153,26.9704,27.8445,28.1453,28.9248,26.728,24.8328,23.792
18 May 2020,2953.91,2.0508,24.2177,24.8572,25.2669,26.4697,24.7372,23.3783,22.6104
19 May 2020,2922.94,2.073,25.7002,26.0481,26.2455,27.1691,25.3029,23.8116,22.9656
20 May 2020,2971.61,2.0404,23.8638,24.3327,24.8322,26.0304,24.5107,23.1904,22.4903
21 May 2020,2948.51,2.0558,25.2329,25.7364,26.0689,27.157,25.2797,23.8465,23.0181
22 May 2020,2955.45,2.0495,23.6511,25.2646,25.6116,26.8744,24.977,23.5981,22.8247
26 May 2020,2991.77,2.0246,23.3836,24.1611,24.6336,25.8275,24.1431,22.8876,22.2421
27 May 2020,3036.13,1.9958,22.6353,23.3932,23.6369,25.0929,23.5317,22.1888,21.6326
28 May 2020,3029.73,2.0002,23.172,24.0659,24.4501,25.3701,23.7022,22.4209,21.8468
29 May 2020,3044.31,1.9911,22.0075,23.2933,23.5184,25.0613,23.4275,22.2135,21.6615
01 June 2020,3055.73,1.9838,23.0154,23.989,24.1294,25.1204,23.5403,22.2858,21.6872
02 June 2020,3080.82,1.9654,21.8861,22.9864,23.2999,24.4396,23.1867,22.0626,21.5907
03 June 2020,3122.87,1.9396,21.0866,22.2241,22.6707,24.086,22.7264,21.6737,21.2623
04 June 2020,3112.35,1.9479,21.5097,22.4364,22.8532,24.2156,22.9107,21.941,21.5474
05 June 2020,3193.93,1.8982,19.513,20.5965,21.0359,22.7042,21.5075,20.9528,20.7712
08 June 2020,3232.39,1.8757,20.7379,21.3529,21.6011,22.8685,21.6628,21.0319,20.8271
09 June 2020,3207.18,1.8907,22.9232,23.1533,23.1917,24.0381,22.5963,21.8749,21.4423
10 June 2020,3190.14,1.9009,23.0098,23.1068,23.2781,24.1641,22.6728,21.3666,21.2462
11 June 2020,3002.1,2.021,34.0521,32.8616,32.1974,30.766,27.1834,25.5554,24.3575
12 June 2020,3041.31,1.9939,29.838,30.0187,29.5624,28.7865,25.9678,24.732,23.7037
15 June 2020,3066.59,1.9778,28.4144,28.5989,28.3601,27.885,25.4028,24.2191,23.3134
16 June 2020,3124.74,1.9411,28.0349,27.7618,27.4309,27.3292,24.8969,23.9993,23.1923
17 June 2020,3113.49,1.9478,28.2072,27.7294,27.5508,27.7704,25.4478,24.2275,23.4012
18 June 2020,3115.34,1.9471,27.3585,27.5138,27.567,27.8277,25.5277,24.2911,23.4765
19 June 2020,3097.74,1.9594,28.6505,28.7202,28.5646,28.6514,26.2229,24.7538,23.833
22 June 2020,3117.86,1.9416,25.9797,26.509,26.6588,27.1557,25.1947,24.031,23.3211
23 June 2020,3131.29,1.9333,25.6692,26.1857,26.3954,26.8455,24.896,23.8893,23.188
24 June 2020,3050.33,1.9846,29.1181,28.7011,28.6781,28.5235,26.1577,24.8374,24.0481
25 June 2020,3083.76,1.9637,26.4503,26.701,27.1074,27.4263,25.4136,24.2554,23.4471
26 June 2020,3009.05,2.0108,28.7167,29.0774,28.9659,28.9963,26.5717,25.1464,24.2889
29 June 2020,3053.24,1.9829,25.9504,26.602,27.0043,27.2687,25.2474,24.1734,23.4425
30 June 2020,3100.29,1.953,24.3482,24.8392,25.3868,26.0729,24.3552,23.4175,22.8247
01 July 2020,3115.86,1.9411,23.1477,23.9136,24.6421,25.5877,23.8674,23.0712,22.5375
02 July 2020,3130.01,1.9341,22.2135,23.3553,24.1115,25.3947,23.4936,22.6863,22.2164
06 July 2020,3179.72,1.8978,22.4182,23.2036,23.8445,24.8032,23.1504,22.5151,22.0622
07 July 2020,3145.32,1.9186,24.2002,24.4324,25.0149,25.7149,23.7961,22.9847,22.4591
08 July 2020,3169.94,1.9039,22.9672,23.5516,24.27,25.1956,23.507,22.715,22.2309
09 July 2020,3152.05,1.9167,24.3056,24.7229,25.1876,25.9099,23.8487,23.0069,22.4741
10 July 2020,3185.04,1.8969,22.1925,23.4872,24.1046,25.1959,23.3108,22.5905,22.1131
13 July 2020,3155.22,1.9148,26.4624,26.6727,27.0068,27.4294,24.9184,23.6695,22.9604
14 July 2020,3197.52,1.8905,23.9278,24.4385,25.013,25.8619,23.7871,22.9274,22.3992
15 July 2020,3226.56,1.8735,22.7924,23.5999,24.359,25.3148,23.3262,22.5466,22.0667
16 July 2020,3215.57,1.8802,22.7651,23.5142,24.3584,25.2652,23.4182,22.6458,22.161
17 July 2020,3224.73,1.8753,20.6331,22.1062,23.2905,24.6757,23.0325,22.3419,21.9817
20 July 2020,3251.84,1.8597,19.6283,20.7653,21.9996,23.3638,22.0339,21.5421,21.245
21 July 2020,3257.3,1.8563,20.2919,21.059,22.2284,23.5973,22.2579,21.7332,21.4141
22 July 2020,3276.02,1.8456,19.2605,20.4235,21.8119,23.2063,21.9315,21.4622,21.2035
23 July 2020,3235.66,1.8691,21.0237,21.7569,22.8674,23.9943,22.6101,21.9525,21.6044
24 July 2020,3215.63,1.8808,20.6274,22.1433,23.2548,24.4152,22.9901,22.312,21.9742
27 July 2020,3239.41,1.867,19.8615,21.2082,22.5872,23.8418,22.602,22.0517,21.768
28 July 2020,3218.44,1.8792,20.7336,21.7468,23.1052,24.27,23.0141,22.4005,22.0913
29 July 2020,3258.44,1.8561,19.1019,20.6693,22.2215,23.6704,22.6004,22.1165,21.8753
30 July 2020,3246.22,1.8643,19.7973,21.5312,22.8573,24.1182,22.8572,22.3032,22.0059
31 July 2020,3271.12,1.8506,19.2966,21.3112,22.8326,24.0283,22.8219,22.2809,22.0016
03 August 2020,3294.61,1.8376,19.4065,21.0062,22.6854,23.723,22.4838,22.0289,21.796
04 August 2020,3306.51,1.831,19.0169,20.5431,22.2247,23.2671,22.1859,21.8023,21.6011
05 August 2020,3327.77,1.8193,18.0578,19.8154,21.7442,22.8801,21.9226,21.6039,21.3943
06 August 2020,3349.16,1.8027,17.5532,19.4112,21.4451,22.6951,21.7582,21.4671,21.2938
07 August 2020,3351.28,1.8017,16.9332,19.4007,21.5512,22.723,21.7999,21.4956,21.2857
10 August 2020,3360.47,1.7968,17.2112,19.389,21.6893,22.6381,21.7426,21.47,21.2585
11 August 2020,3333.69,1.8113,18.9757,20.7504,23.4197,23.3283,22.2388,21.8414,21.5669
12 August 2020,3380.35,1.7865,17.3465,19.349,22.1963,22.5011,21.7316,21.48,21.2906
13 August 2020,3373.43,1.7899,17.4762,19.4818,22.2106,22.6385,21.8557,21.5997,21.4364
14 August 2020,3372.85,1.7898,16.9559,19.5998,22.3917,22.9108,22.2983,21.9485,21.7427
17 August 2020,3381.99,1.7791,16.6743,18.8776,21.658,22.3218,21.8154,21.5804,21.399
18 August 2020,3389.78,1.776,16.8622,18.6974,21.4091,22.1147,21.6882,21.4925,21.3486
19 August 2020,3374.85,1.7838,17.3262,19.1488,21.7977,22.5089,22.0411,21.8262,21.6347
20 August 2020,3385.51,1.7786,17.1296,18.9887,21.7243,22.3377,21.8778,21.6609,21.4919
21 August 2020,3397.16,1.7728,16.4476,18.7314,21.442,22.2385,21.9025,21.7351,21.536
24 August 2020,3431.28,1.756,16.5335,18.6625,21.377,22.1275,21.722,21.5245,21.3718
25 August 2020,3443.62,1.7498,16.4729,18.5917,21.3547,22.0664,21.6666,21.4544,21.3014
26 August 2020,3478.73,1.7322,17.4921,19.2281,21.8314,22.3617,21.7704,21.5304,21.3665
27 August 2020,3484.55,1.7298,18.2535,19.7424,22.2992,22.7436,22.0781,21.7556,21.5602
28 August 2020,3508.01,1.7185,16.8818,19.0397,21.9893,22.5677,22.0161,21.6844,21.4295
31 August 2020,3500.31,1.7229,19.3012,21.0187,23.8808,24.0175,23.0058,22.4685,22.1293
01 September 2020,3526.65,1.7044,19.4045,20.972,24.0165,24.115,22.8756,22.3066,21.9965
02 September 2020,3580.84,1.6794,20.0445,21.541,24.8911,24.8647,23.3574,22.7105,22.3656
03 September 2020,3455.06,1.7412,24.9915,25.9734,27.7386,26.7159,24.6158,23.6931,23.2165
04 September 2020,3426.96,1.7555,23.7931,25.5563,26.9078,26.1309,24.3097,23.5135,23.1239
08 September 2020,3331.84,1.8059,25.5286,26.7372,27.2017,26.0314,24.2777,23.4044,22.958
09 September 2020,3398.96,1.7706,23.2997,24.8631,25.5439,24.6465,23.2978,22.6969,22.3896
10 September 2020,3339.19,1.8026,24.6218,26.438,26.6326,25.4674,23.7757,23.0057,22.5988
11 September 2020,3340.97,1.8022,22.6854,25.2419,25.4532,24.7392,23.4517,22.8391,22.5242
14 September 2020,3383.54,1.7788,21.4769,24.5204,24.9266,24.2378,23.0678,22.5319,22.2423
15 September 2020,3401.2,1.7697,21.0926,24.2169,24.6601,24.1519,22.9947,22.4918,22.2081
16 September 2020,3385.49,1.778,21.2746,24.3813,24.8398,24.2965,23.2933,22.6963,22.37
17 September 2020,3357.01,1.7932,21.5116,24.7244,25.2134,24.7805,23.6739,23.0194,22.6532
18 September 2020,3319.47,1.8136,21.461,24.8279,25.3951,24.9235,23.9135,23.2147,22.8341
21 September 2020,3281.06,1.8336,23.4933,26.5136,26.7759,25.806,24.4191,23.5661,23.0951
22 September 2020,3315.57,1.8145,22.9046,26.2561,26.797,25.8303,24.4212,23.5337,23.0672
23 September 2020,3236.92,1.8588,24.9171,27.9964,28.3043,26.9006,25.2208,24.0996,23.4824
24 September 2020,3246.59,1.8536,24.5775,27.5593,28.0318,26.7573,25.0306,23.9783,23.3653
25 September 2020,3298.46,1.8247,22.1382,26.1709,26.8804,25.8649,24.4178,23.5127,23.0009
28 September 2020,3351.6,1.7958,22.3918,26.0918,26.69,25.4439,24.0285,23.2134,22.727
29 September 2020,3335.47,1.8052,23.0045,25.9631,26.4655,25.2607,23.898,23.1503,22.7145
30 September 2020,3363,1.7901,22.5562,26.0716,26.3509,25.3694,23.9797,23.1197,22.6381
01 October 2020,3380.8,1.771,22.9831,26.2238,26.6019,25.5808,24.1118,23.2919,22.8014
02 October 2020,3348.44,1.7882,23.5252,27.1385,27.3293,26.1651,24.5532,23.6616,23.1749
05 October 2020,3408.63,1.7567,25.4639,26.0071,26.0993,25.223,23.8508,23.1072,22.6749
06 October 2020,3360.95,1.782,26.9808,26.4131,26.597,25.6671,24.2906,23.3921,22.8724
07 October 2020,3419.45,1.7517,24.9984,25.0019,25.2263,24.5804,23.509,22.9013,22.5108
08 October 2020,3446.83,1.74,23.3441,23.9394,24.1192,23.8273,23.0393,22.5352,22.2091
09 October 2020,3477.13,1.725,21.4033,22.3533,22.6125,22.8346,22.3754,21.9716,21.7165
12 October 2020,3534.22,1.6977,21.1481,21.8387,22.0182,22.2321,21.9383,21.6888,21.4879
13 October 2020,3511.93,1.7085,22.4002,22.605,22.5508,22.4757,22.0638,21.7411,21.5029
14 October 2020,3488.67,1.7208,22.8185,22.7277,22.7674,22.5197,22.1313,21.8042,21.5528
15 October 2020,3483.34,1.7238,23.1811,23.0378,22.9242,22.6705,22.2533,21.9564,21.6859
16 October 2020,3483.81,1.7236,23.3799,23.5248,23.3552,23.0517,22.5848,22.1458,21.8534
19 October 2020,3426.92,1.7522,25.4354,25.1084,24.7015,24.0802,23.4197,22.8709,22.4914
20 October 2020,3443.12,1.7442,25.5951,24.9074,24.4979,23.7926,23.1988,22.6983,22.3674
21 October 2020,3435.56,1.7477,25.1331,24.5906,24.199,23.4964,23.0249,22.5721,22.2671
22 October 2020,3453.49,1.7391,24.4492,24.1062,23.8432,23.1593,22.689,22.235,21.9452
23 October 2020,3465.39,1.7331,23.7249,23.651,23.5315,22.8346,22.3773,21.9721,21.7053
26 October 2020,3400.97,1.766,28.1647,26.9213,26.0322,24.4865,23.513,22.7591,22.3156
27 October 2020,3390.68,1.7714,28.7234,27.2744,26.3748,24.659,23.5406,22.7961,22.3388
28 October 2020,3271.03,1.8362,35.0791,32.6878,30.8842,27.7758,25.5058,24.2075,23.4375
29 October 2020,3310.11,1.8155,32.3006,30.4727,29.1658,26.59,24.702,23.6772,23.083
30 October 2020,3269.96,1.8383,32.5869,30.9567,29.6145,27.0525,24.9286,23.7776,23.133
02 November 2020,3310.24,1.8104,31.3598,29.2872,28.0789,25.7984,23.9718,23.0662,22.5466
03 November 2020,3369.16,1.7827,29.7454,27.662,26.5929,24.8578,23.2221,22.5608,22.2186
04 November 2020,3443.44,1.7442,24.654,23.8575,23.5617,22.7027,21.9754,21.6236,21.4811
05 November 2020,3510.45,1.7061,22.9121,22.7759,22.9535,22.4022,21.8543,21.6106,21.4898
06 November 2020,3509.44,1.7068,20.6478,21.4582,22.0189,21.8397,21.5039,21.3353,21.2372
09 November 2020,3550.5,1.6869,20.922,21.0392,21.3226,21.1239,20.8027,20.7997,20.8262
10 November 2020,3545.53,1.6894,20.4046,20.5934,20.8767,20.9224,20.7453,20.7965,20.8571
11 November 2020,3572.66,1.6765,18.9325,19.6232,20.0557,20.4059,20.4592,20.6182,20.6709
12 November 2020,3537.01,1.6928,20.3422,20.9318,21.0325,21.1483,21.0145,21.0696,21.0823
13 November 2020,3585.15,1.6706,18.4388,19.7353,20.1044,20.5593,20.5521,20.7473,20.8503
16 November 2020,3626.91,1.6514,17.8668,19.2515,19.7172,20.362,20.4357,20.7403,20.8629
17 November 2020,3609.53,1.6604,18.4681,19.5174,20.0224,20.5466,20.6519,20.9189,21.0444
18 November 2020,3567.79,1.681,19.3368,20.3597,20.7652,21.177,21.1129,21.1741,21.1986
19 November 2020,3581.87,1.6749,18.5511,19.7435,20.1913,20.8119,20.7782,20.8978,20.94
20 November 2020,3557.54,1.6864,19.2534,20.2674,20.6032,21.0916,21.1184,21.1602,21.1732
23 November 2020,3577.59,1.6776,18.084,19.4234,19.9016,20.568,20.7317,20.85,20.916
24 November 2020,3635.41,1.6511,17.2738,18.6984,19.2708,20.0041,20.2901,20.5241,20.6693
25 November 2020,3629.65,1.654,16.8341,18.2889,18.9505,19.7961,20.22,20.4944,20.6434
27 November 2020,3638.35,1.6503,16.3486,18.4989,19.0968,19.8794,20.2546,20.5292,20.6931
30 November 2020,3621.63,1.6585,16.6194,18.6439,19.1215,19.9125,20.2401,20.4587,20.5327
01 December 2020,3662.45,1.6512,17.3332,18.9278,19.3256,20.0507,20.3682,20.6309,20.7313
02 December 2020,3669.01,1.6486,17.3422,18.9118,19.3474,20.0342,20.3688,20.719,20.8328
03 December 2020,3666.72,1.65,17.3489,18.8432,19.2431,19.9347,20.2562,20.561,20.7071
04 December 2020,3699.12,1.6364,15.8816,18.3792,18.9412,19.6612,20.0645,20.4448,20.6135
07 December 2020,3691.96,1.6396,17.3511,18.6836,19.2261,19.9539,20.2223,20.5827,20.7268
08 December 2020,3702.25,1.635,16.9101,18.0081,18.6514,19.5612,19.9475,20.3305,20.4657
09 December 2020,3672.82,1.646,18.1856,18.9659,19.4885,20.0724,20.2835,20.5048,20.5574
10 December 2020,3668.1,1.649,18.4125,19.3268,19.7009,20.3444,20.6124,20.7925,20.8029
11 December 2020,3663.46,1.6511,18.559,19.8702,20.2115,20.7192,20.9429,21.0327,21.0239
14 December 2020,3647.49,1.6599,19.9634,20.617,20.9026,21.2308,21.4188,21.3864,21.3006
15 December 2020,3694.62,1.6388,18.2211,19.2163,19.7799,20.403,20.7837,20.9317,20.9334
16 December 2020,3701.17,1.6359,17.5103,18.6771,19.3292,20.1387,20.5855,20.8116,20.8229
17 December 2020,3722.48,1.6224,16.9288,18.1698,18.9808,19.9398,20.4626,20.6849,20.7221
18 December 2020,3709.41,1.6287,16.715,18.3122,19.3011,20.1115,20.6455,20.8054,20.8124
21 December 2020,3694.92,1.6014,19.5053,20.3083,20.8422,21.058,21.1674,21.273,21.2352
22 December 2020,3687.26,1.6052,19.0635,19.983,20.6148,20.9701,21.172,21.2778,21.2404
23 December 2020,3690.01,1.6032,18.3329,19.266,19.9481,20.5285,20.8855,21.0424,21.0127
24 December 2020,3703.06,1.6009,16.6191,18.1271,19.0122,19.8887,20.4401,20.7081,20.7143
28 December 2020,3735.36,1.5832,16.6665,18.0616,18.8055,19.7479,20.2878,20.6161,20.6594
29 December 2020,3727.04,1.5868,17.9565,19.1849,19.8128,20.4881,20.8115,21.0168,20.9892
30 December 2020,3732.04,1.5849,17.8713,18.8623,19.4607,20.2076,20.6471,20.8731,20.863
31 December 2020,3756.07,1.5694,17.3381,18.5369,19.1874,19.9931,20.5129,20.7736,20.8036
04 January 2021,3700.65,1.5858,21.2477,21.4744,21.6653,21.7778,21.6957,21.7476,21.6139
05 January 2021,3726.86,1.5749,19.9381,20.3153,20.7041,21.1098,21.323,21.4211,21.3439
06 January 2021,3748.14,1.566,19.3596,19.8419,20.2739,20.7486,20.9439,21.1722,21.1524
07 January 2021,3803.79,1.5466,17.2944,18.1983,18.9783,19.8096,20.2661,20.6396,20.6986
08 January 2021,3824.68,1.5382,16.6185,17.9477,18.7093,19.6592,20.1665,20.6227,20.7357
11 January 2021,3799.61,1.5484,19.1922,19.8691,20.3475,20.8912,20.9897,21.2934,21.2935
12 January 2021,3801.19,1.5476,18.4746,19.1172,19.7502,20.4302,20.7658,21.1581,21.1766
13 January 2021,3809.84,1.5443,17.2927,18.4331,19.2237,20.1445,20.5764,21.0146,21.0707
14 January 2021,3795.54,1.5515,18.148,19.0854,19.7415,20.6415,21.0232,21.3591,21.3661
15 January 2021,3768.25,1.5627,18.9239,20.1134,20.6357,21.288,21.4386,21.638,21.5685
19 January 2021,3798.91,1.5503,17.9695,19.3286,20.0412,20.8861,21.1787,21.4055,21.3819
20 January 2021,3851.85,1.5289,16.6723,18.1671,19.1158,20.2054,20.5793,20.972,21.0397
21 January 2021,3853.07,1.5287,16.5624,18.2299,19.2002,20.388,20.8255,21.1806,21.23
22 January 2021,3841.47,1.5334,16.5155,18.4655,19.5029,20.6314,21.0512,21.4219,21.4568
25 January 2021,3855.36,1.5278,17.8232,19.2822,20.1902,21.0996,21.3561,21.6346,21.6231
26 January 2021,3849.62,1.5301,17.921,19.4067,20.3233,21.2266,21.4761,21.7737,21.7395
27 January 2021,3750.77,1.5705,29.338,28.362,27.76,26.359,25.001,24.5301,24.0396
28 January 2021,3787.38,1.5555,22.9105,23.5952,23.9409,23.6862,23.1796,23.0379,22.7849
29 January 2021,3714.24,1.5865,26.0052,26.2672,26.0605,25.1975,24.2211,23.8749,23.4799
01 February 2021,3773.86,1.5562,22.443,23.8646,24.2943,24.0952,23.4117,23.1008,22.8303
02 February 2021,3826.31,1.5349,18.9245,20.8935,21.8082,22.4602,22.3676,22.4322,22.3136
03 February 2021,3830.17,1.5119,17.5302,19.628,20.696,21.698,21.953,22.1273,22.0967
04 February 2021,3871.74,1.4908,16.5748,18.784,19.9618,21.2314,21.6762,21.9535,21.9994
05 February 2021,3886.83,1.4857,15.9841,18.4083,19.6717,21.1494,21.7389,22.0447,22.0837
08 February 2021,3915.59,1.4748,15.866,18.4145,19.6559,21.0677,21.6292,21.9338,21.9751
09 February 2021,3911.23,1.4765,16.2471,18.6327,19.853,21.2739,21.7466,22.023,22.0697
10 February 2021,3909.88,1.477,16.7328,18.9755,20.296,21.6288,22.0383,22.2441,22.2286
11 February 2021,3916.38,1.4755,16.3449,18.4835,20.0505,21.5138,21.9646,22.1688,22.2286
12 February 2021,3934.83,1.4682,15.359,17.7068,19.3302,21.0234,21.6933,21.9765,22.0691
16 February 2021,3932.59,1.4677,16.1661,18.327,19.9243,21.5665,22.2176,22.4759,22.508
17 February 2021,3931.33,1.4693,15.9659,18.153,19.7381,21.4039,22.1235,22.371,22.3973
18 February 2021,3913.97,1.4759,16.9742,18.7439,20.111,21.7308,22.2187,22.4478,22.4697
19 February 2021,3906.71,1.4784,16.8214,18.5345,19.9046,21.5486,22.1628,22.3703,22.3723
22 February 2021,3876.5,1.4904,18.048,19.5967,20.5947,22.1158,22.4405,22.5753,22.5529
23 February 2021,3881.37,1.4887,17.9278,19.264,20.2212,21.7345,22.1321,22.2976,22.3436
24 February 2021,3925.43,1.472,16.2805,18.0933,19.2316,20.9537,21.5887,21.9296,22.0112
25 February 2021,3829.34,1.5084,22.3842,22.2787,22.552,23.0175,23.0175,22.8917,22.7265
26 February 2021,3811.15,1.5162,22.403,21.966,22.1481,22.7544,22.8098,22.6772,22.5279
01 March 2021,3901.82,1.4802,17.4534,18.8323,19.6348,20.9058,21.5637,21.8271,21.9423
02 March 2021,3870.29,1.4921,18.5608,19.5532,20.168,21.3271,21.8181,21.942,21.8842
03 March 2021,3819.72,1.5132,21.2454,21.39,21.6754,22.2958,22.4427,22.3309,22.1883
04 March 2021,3768.47,1.5321,22.9256,22.5486,22.5313,22.7738,22.831,22.5837,22.3468
05 March 2021,3841.94,1.5029,18.8119,20.1636,20.6255,21.3153,21.6618,21.7197,21.6454
08 March 2021,3821.35,1.511,20.2061,20.6605,20.8516,21.4136,21.6037,21.6107,21.5732
09 March 2021,3875.44,1.4924,19.1389,20.0362,20.4078,21.097,21.465,21.5266,21.5054
10 March 2021,3898.81,1.4839,17.7404,19.1253,19.7121,20.6896,21.1769,21.2969,21.2125
11 March 2021,3939.34,1.469,17.0338,18.5653,19.2565,20.3344,20.9295,21.1575,21.2244
12 March 2021,3943.34,1.4694,15.7643,18.1074,18.9924,20.2432,21.0022,21.2713,21.3312
15 March 2021,3968.94,1.4605,15.4769,17.2331,18.2544,19.7274,20.696,21.0397,21.1393
16 March 2021,3962.71,1.463,15.4724,17.2043,18.2753,19.7211,20.7367,21.136,21.2247
17 March 2021,3974.12,1.4589,15.0565,16.555,17.7257,19.2454,20.4218,20.928,21.0829
18 March 2021,3915.46,1.4809,16.4603,17.9052,18.8423,19.9851,20.8234,21.2611,21.3393
19 March 2021,3913.1,1.4824,16.0551,17.5702,18.6046,19.8538,20.8692,21.2442,21.2935
22 March 2021,3940.59,1.4685,14.4907,15.8674,16.9929,18.6287,20.0547,20.5828,20.7166
23 March 2021,3910.52,1.4798,15.7028,16.7117,17.4596,18.8225,19.5485,20.4302,20.5803
24 March 2021,3889.14,1.4881,16.4302,17.2171,17.9951,19.279,20.266,20.6704,20.7568
25 March 2021,3909.52,1.4805,15.4324,16.4552,17.2108,18.6429,19.6959,20.2283,20.362
26 March 2021,3974.54,1.4563,13.9174,15.4137,16.1546,17.8399,18.9533,19.6516,19.8909
29 March 2021,3971.09,1.4575,15.6895,16.2429,16.7363,18.1095,19.1087,19.6894,19.8617
30 March 2021,3958.55,1.4627,15.2698,15.8437,16.354,17.7761,18.795,19.4615,19.6693
31 March 2021,3972.89,1.4574,15.2528,15.8521,16.3569,17.7608,18.8087,19.481,19.73
01 April 2021,4019.87,1.4375,13.3493,14.4067,15.1613,16.9497,18.2938,19.1358,19.4813
05 April 2021,4077.91,1.4172,13.7951,14.4328,15.076,16.8496,18.1216,18.9263,19.2404
06 April 2021,4073.94,1.4124,13.9468,14.6454,15.3415,17.0225,18.3525,19.1088,19.4751
07 April 2021,4079.95,1.4107,13.2871,14.2146,15.0074,16.8043,18.0855,18.8319,19.158
08 April 2021,4097.17,1.4067,13.198,14.2461,15.1188,16.9382,18.1536,18.8552,19.1327
09 April 2021,4128.8,1.396,12.9262,14.2794,15.1707,16.9764,18.194,18.9387,19.2651
12 April 2021,4127.99,1.3965,13.3297,14.54,15.3504,17.0488,18.2846,18.9755,19.2546
13 April 2021,4141.59,1.3919,13.2114,14.4021,15.218,16.948,18.2456,18.9249,19.2172
14 April 2021,4124.66,1.3993,13.5525,14.6205,15.4616,17.1159,18.3626,19.0066,19.2573
15 April 2021,4170.42,1.384,12.9466,14.2353,15.0785,16.8409,18.146,18.8477,19.1385
16 April 2021,4185.47,1.379,12.5434,14.1243,14.9435,16.7194,18.1309,18.8097,19.102
19 April 2021,4163.26,1.3864,13.8004,15.0508,15.8236,17.2668,18.4256,18.9521,19.1839
20 April 2021,4134.94,1.3963,15.2119,16.0653,16.6907,17.8617,18.7751,19.2004,19.3951
21 April 2021,4173.42,1.3834,13.8869,15.0007,15.8237,17.2331,18.2539,18.714,18.9561
22 April 2021,4134.98,1.3968,15.2133,16.1095,16.7937,17.9345,18.8486,19.2086,19.3808
23 April 2021,4180.17,1.3818,13.708,15.1668,16.0314,17.3193,18.398,18.8636,19.1145
26 April 2021,4187.62,1.3793,14.0143,15.1511,16.0579,17.3112,18.4103,18.908,19.1269
27 April 2021,4186.72,1.3796,13.9963,14.9948,15.9,17.2067,18.3315,18.8389,19.0709
28 April 2021,4183.18,1.3808,13.7554,14.7641,15.7724,17.1328,18.282,18.8197,19.0638
29 April 2021,4211.47,1.3718,13.7669,14.8201,15.8156,17.1985,18.293,18.8002,19.0667
30 April 2021,4181.17,1.3825,14.3776,15.5383,16.4244,17.609,18.5832,18.9783,19.1726
03 May 2021,4192.66,1.378,14.0632,15.2951,16.2186,17.4834,18.4711,18.8831,19.0674
04 May 2021,4164.66,1.3871,15.5113,16.3386,17.0798,18.0023,18.8366,19.1449,19.2781
05 May 2021,4167.59,1.3862,15.1158,15.9645,16.7389,17.7812,18.6565,19.0305,19.1973
