s_ref,strike,maturity_days,moneyness,w,implied_vol,price,date
1280.2781,1241.8698,660,0.97,put,0.24888666895237527,166.94318714567873,2012-01-03
1280.2781,1254.6725,660,0.98,call,0.24574624549741703,154.04862760304937,2012-01-03
1280.2781,1254.6725,660,0.98,put,0.2457462454974171,172.25563490581732,2012-01-03
1280.2781,1267.4753,660,0.99,call,0.24260702404929088,146.73352329570466,2012-01-03
1280.2781,1267.4753,660,0.99,put,0.24260702404929063,177.70683259779503,2012-01-03
1280.2781,1280.2781,660,1.0,call,0.23946980049929772,139.56128486868764,2012-01-03
1280.2781,1280.2781,660,1.0,put,0.23946980049929775,183.30089617010066,2012-01-03
1280.2781,1293.0809,660,1.01,call,0.23633528150291874,132.53619838981638,2012-01-03
1280.2781,1293.0809,660,1.01,put,0.23633528150291902,189.04211169055205,2012-01-03
1280.2781,1305.8837,660,1.02,call,0.23320420898353245,125.66272049921794,2012-01-03
1280.2781,1305.8837,660,1.02,put,0.2332042089835324,194.93493579927608,2012-01-03
1280.2781,1318.6864,660,1.03,call,0.23007805670437215,118.94547648907603,2012-01-03
1280.2781,1318.6864,660,1.03,put,0.23007805670437223,200.98399378845681,2012-01-03
1280.2781,1331.4892,660,1.04,call,0.22695768985573817,112.3892553326078,2012-01-03
1280.2781,1331.4892,660,1.04,put,0.2269576898557382,207.19407463131125,2012-01-03
1280.2781,1344.292,660,1.05,call,0.2238447638554655,105.99900084355832,2012-01-03
1280.2781,1344.292,660,1.05,put,0.2238447638554656,213.5701221415842,2012-01-03
1280.2781,1357.0948,660,1.06,call,0.22074106804216345,99.77979798850933,2012-01-03
1280.2781,1357.0948,660,1.06,put,0.22074106804216354,220.11722128585785,2012-01-03
1280.2781,1369.8976,660,1.07,call,0.2176486855395882,93.73685320097103,2012-01-03
1280.2781,1369.8976,660,1.07,put,0.2176486855395881,226.84057849764199,2012-01-03
1280.2781,1382.7003,660,1.08,call,0.21456988534793456,87.87546736609767,2012-01-03
1280.2781,1382.7003,660,1.08,put,0.2145698853479344,233.7454946620913,2012-01-03
1280.2781,1395.5031,660,1.09,call,0.21150793773236803,82.20099997127929,2012-01-03
1280.2781,1395.5031,660,1.09,put,0.21150793773236823,240.8373292665956,2012-01-03
1280.2781,1408.3059,660,1.1,call,0.20846553884691352,76.7188227723619,2012-01-03
1280.2781,1408.3059,660,1.1,put,0.20846553884691324,248.12145406700063,2012-01-03
1280.2781,1421.1087,660,1.11,call,0.2054464676088272,71.434261240193,2012-01-03
1280.2781,1421.1087,660,1.11,put,0.20544646760882737,255.60319453415437,2012-01-03
1280.2781,1433.9115,660,1.12,call,0.20245475568405555,66.3525220732158,2012-01-03
1280.2781,1433.9115,660,1.12,put,0.20245475568405544,263.2877573664998,2012-01-03
1280.2781,1446.7143,660,1.13,call,0.1994951758175153,61.47860524943217,2012-01-03
1280.2781,1446.7143,660,1.13,put,0.19949517581751483,271.18014254203837,2012-01-03
1280.2781,1459.517,660,1.14,call,0.1965725741359273,56.81719951973261,2012-01-03
1280.2781,1459.517,660,1.14,put,0.19657257413592744,279.2850388116615,2012-01-03
1280.2781,1472.3198,660,1.15,call,0.19369256694820788,52.37256099751367,2012-01-03
1280.2781,1472.3198,660,1.15,put,0.193692566948208,287.606702288765,2012-01-03
1280.2781,1485.1226,660,1.16,call,0.19086143350766913,48.148375656017016,2012-01-03
1280.2781,1485.1226,660,1.16,put,0.19086143350766915,296.148818946591,2012-01-03
1280.2781,1497.9254,660,1.17,call,0.18808508161863566,44.14760815831068,2012-01-03
1280.2781,1497.9254,660,1.17,put,0.18808508161863563,304.9143534482071,2012-01-03
1280.2781,1510.7282,660,1.18,call,0.18537086047135462,40.37234150969196,2012-01-03
1280.2781,1510.7282,660,1.18,put,0.18537086047135484,313.9053887989111,2012-01-03
1280.2781,1523.5309,660,1.19,call,0.182725748797976,36.823614433346634,2012-01-03
1280.2781,1523.5309,660,1.19,put,0.1827257487979759,323.12296372188837,2012-01-03
1280.2781,1536.3337,660,1.2,call,0.18015678854830153,33.50126588338882,2012-01-03
1280.2781,1536.3337,660,1.2,put,0.18015678854830158,332.566917171253,2012-01-03
1280.2781,960.2086,690,0.75,call,0.31852033386149475,356.0441827612986,2012-01-03
1280.2781,960.2086,690,0.75,put,0.31852033386149486,82.61387211365752,2012-01-03
1280.2781,973.0114,690,0.76,call,0.31536433033477074,346.37415462712147,2012-01-03
1280.2781,973.0114,690,0.76,put,0.31536433033477057,85.70849031429273,2012-01-03
1280.2781,985.8141,690,0.77,call,0.31221621984854947,336.7846481878491,2012-01-03
1280.2781,985.8141,690,0.77,put,0.31221621984854947,88.8836302098328,2012-01-03
1280.2781,998.6169,690,0.78,call,0.3090754307573566,327.27727965686046,2012-01-03
1280.2781,998.6169,690,0.78,put,0.3090754307573565,92.14090801365653,2012-01-03
1280.2781,1011.4197,690,0.79,call,0.30594137992709497,317.8537211425315,2012-01-03
1280.2781,1011.4197,690,0.79,put,0.30594137992709497,95.48199583413997,2012-01-03
1280.2781,1024.2225,690,0.8,call,0.3028135109018093,308.5157039514388,2012-01-03
1280.2781,1024.2225,690,0.8,put,0.30281351090180936,98.90862497785972,2012-01-03
1280.2781,1037.0253,690,0.81,call,0.29969135585252116,299.2650220670567,2012-01-03
1280.2781,1037.0253,690,0.81,put,0.29969135585252127,102.42258942828985,2012-01-03
1280.2781,1049.828,690,0.82,call,0.29657411001409895,290.10353580895304,2012-01-03
1280.2781,1049.828,690,0.82,put,0.2965741100140988,106.02574950499839,2012-01-03
1280.2781,1062.6308,690,0.83,call,0.2934617179600515,281.0331756765859,2012-01-03
1280.2781,1062.6308,690,0.83,put,0.2934617179600516,109.72003570744376,2012-01-03
1280.2781,1075.4336,690,0.84,call,0.29035335806259704,272.0559463805591,2012-01-03
1280.2781,1075.4336,690,0.84,put,0.2903533580625968,113.50745274622936,2012-01-03
1280.2781,1088.2364,690,0.85,call,0.2872489106478671,263.1739310625583,2012-01-03
1280.2781,1088.2364,690,0.85,put,0.28724891064786734,117.39008376304083,2012-01-03
1280.2781,1101.0392,690,0.86,call,0.2841477303160033,254.38929570304026,2012-01-03
1280.2781,1101.0392,690,0.86,put,0.28414773031600343,121.37009473833525,2012-01-03
1280.2781,1113.8419,690,0.87,call,0.28104953372869873,245.7042937129589,2012-01-03
1280.2781,1113.8419,690,0.87,put,0.2810495337286988,125.4497390830661,2012-01-03
1280.2781,1126.6447,690,0.88,call,0.27795398894215506,237.1212707022309,2012-01-03
1280.2781,1126.6447,690,0.88,put,0.27795398894215506,129.6313624071506,2012-01-03
1280.2781,1139.4475,690,0.89,call,0.27486080318042205,228.6426694130788,2012-01-03
1280.2781,1139.4475,690,0.89,put,0.2748608031804221,133.91740745281095,2012-01-03
1280.2781,1152.2503,690,0.9,call,0.271769727897673,220.27103480058597,2012-01-03
1280.2781,1152.2503,690,0.9,put,0.2717697278976729,138.31041917513036,2012-01-03
1280.2781,1165.0531,690,0.91,call,0.2686805614611274,212.00901923549756,2012-01-03
1280.2781,1165.0531,690,0.91,put,0.26868056146112734,142.81304994485438,2012-01-03
1280.2781,1177.8559,690,0.92,call,0.265593146436705,203.8593877951059,2012-01-03
1280.2781,1177.8559,690,0.92,put,0.265593146436705,147.4280648392752,2012-01-03
1280.2781,1190.6586,690,0.93,call,0.2625073793179148,195.825023596577,2012-01-03
1280.2781,1190.6586,690,0.93,put,0.2625073793179147,152.15834697555854,2012-01-03
1280.2781,1203.4614,690,0.94,call,0.2594232196464237,187.90893311276525,2012-01-03
1280.2781,1203.4614,690,0.94,put,0.2594232196464236,157.006902826559,2012-01-03
1280.2781,1216.2642,690,0.95,call,0.25634069895851935,180.11425139281454,2012-01-03
1280.2781,1216.2642,690,0.95,put,0.2563406989585193,161.97686744142075,2012-01-03
1280.2781,1229.067,690,0.96,call,0.2532599285145753,172.44424708790322,2012-01-03
1280.2781,1229.067,690,0.96,put,0.2532599285145754,167.0715094713217,2012-01-03
1280.2781,1241.8698,690,0.97,call,0.2501810990245475,164.9023271555156,2012-01-03
1280.2781,1241.8698,690,0.97,put,0.25018109902454777,172.29423587374652,2012-01-03
1280.2781,1254.6725,690,0.98,call,0.2471044959130333,157.4920410825836,2012-01-03
1280.2781,1254.6725,690,0.98,put,0.24710449591303324,177.648596135627,2012-01-03
1280.2781,1267.4753,690,0.99,call,0.24403050653538358,150.21708442761044,2012-01-03
1280.2781,1267.4753,690,0.99,put,0.24403050653538358,183.13828581546608,2012-01-03
1280.2781,1280.2781,690,1.0,call,0.24095963635564735,143.0813014331989,2012-01-03
1280.2781,1280.2781,690,1.0,put,0.24095963635564746,188.76714915586697,2012-01-03
1280.2781,1293.0809,690,1.01,call,0.23789253002440616,136.08868640191025,2012-01-03
1280.2781,1293.0809,690,1.01,put,0.23789253002440616,194.5391804593908,2012-01-03
1280.2781,1305.8837,690,1.02,call,0.2348299852829562,129.24338345871115,2012-01-03
1280.2781,1305.8837,690,1.02,put,0.2348299852829563,200.45852385100392,2012-01-03
1280.2781,1318.6864,690,1.03,call,0.23177296333825143,122.54968424120162,2012-01-03
1280.2781,1318.6864,690,1.03,put,0.2317729633382515,206.52947096830684,2012-01-03
1280.2781,1331.4892,690,1.04,call,0.2287226068876127,116.01202296345907,2012-01-03
1280.2781,1331.4892,690,1.04,put,0.22872260688761284,212.75645602537676,2012-01-03
1280.2781,1344.292,690,1.05,call,0.22568027207416036,109.63496819042768,2012-01-03
1280.2781,1344.292,690,1.05,put,0.22568027207416042,219.14404758715764,2012-01-03
1280.2781,1357.0948,690,1.06,call,0.2226475503458283,103.42321053829949,2012-01-03
1280.2781,1357.0948,690,1.06,put,0.22264755034582825,225.6969362698419,2012-01-03
1280.2781,1369.8976,690,1.07,call,0.21962630331776525,97.38154538499344,2012-01-03
1280.2781,1369.8976,690,1.07,put,0.21962630331776534,232.41991745134806,2012-01-03
1280.2781,1382.7003,690,1.08,call,0.21661858004374007,91.5148495392524,2012-01-03
1280.2781,1382.7003,690,1.08,put,0.21661858004374013,239.3178679404195,2012-01-03
1280.2781,1395.5031,690,1.09,call,0.21362701128903172,85.82805068663318,2012-01-03
1280.2781,1395.5031,690,1.09,put,0.21362701128903183,246.3957154226127,2012-01-03
1280.2781,1408.3059,690,1.1,call,0.21065422857904204,80.32608832089971,2012-01-03
1280.2781,1408.3059,690,1.1,put,0.21065422857904198,253.6583993916915,2012-01-03
1280.2781,1421.1087,690,1.11,call,0.2077034378569602,75.01386480243373,2012-01-03
1280.2781,1421.1087,690,1.11,put,0.2077034378569601,261.110822208038,2012-01-03
1280.2781,1433.9115,690,1.12,call,0.20477817350186064,69.89618519249878,2012-01-03
1280.2781,1433.9115,690,1.12,put,0.20477817350186056,268.75778893291545,2012-01-03
1280.2781,1446.7143,690,1.13,call,0.20188225421561484,64.97768463471333,2012-01-03
1280.2781,1446.7143,690,1.13,put,0.20188225421561506,276.60393470994205,2012-01-03
1280.2781,1459.517,690,1.14,call,0.19902065932166277,60.26274234376758,2012-01-03
1280.2781,1459.517,690,1.14,put,0.19902065932166269,284.65363875380876,2012-01-03
1280.2781,1472.3198,690,1.15,call,0.19619757253861447,55.75538177388309,2012-01-03
1280.2781,1472.3198,690,1.15,put,0.19619757253861445,292.91092451873646,2012-01-03
1280.2781,1485.1226,690,1.16,call,0.19341839058041183,51.459157333083716,2012-01-03
1280.2781,1485.1226,690,1.16,put,0.19341839058041194,301.3793464127496,2012-01-03
1280.2781,1497.9254,690,1.17,call,0.19068898426183034,47.37702912836875,2012-01-03
1280.2781,1497.9254,690,1.17,put,0.1906889842618307,310.0618645428469,2012-01-03
1280.2781,1510.7282,690,1.18,call,0.1880150797363808,43.51122868297405,2012-01-03
1280.2781,1510.7282,690,1.18,put,0.1880150797363808,318.9607104322646,2012-01-03
1280.2781,1523.5309,690,1.19,call,0.1854030106932662,39.863120313789764,2012-01-03
1280.2781,1523.5309,690,1.19,put,0.18540301069326665,328.0772483978928,2012-01-03
1280.2781,1536.3337,690,1.2,call,0.18285931555000504,36.43306476334698,2012-01-03
1280.2781,1536.3337,690,1.2,put,0.18285931555000534,337.4118391822622,2012-01-03
1280.2781,960.2086,720,0.75,call,0.3187268079024367,357.96394586417574,2012-01-03
1280.2781,960.2086,720,0.75,put,0.31872680790243696,86.51766207407488,2012-01-03
1280.2781,973.0114,720,0.76,call,0.31561046286469413,348.3699165658658,2012-01-03
1280.2781,973.0114,720,0.76,put,0.31561046286469413,89.68662366079062,2012-01-03
1280.2781,985.8141,720,0.77,call,0.31250278313077046,338.85588722684224,2012-01-03
1280.2781,985.8141,720,0.77,put,0.3125027831307703,92.93558520679275,2012-01-03
1280.2781,998.6169,720,0.78,call,0.30940319349650675,329.42341314265417,2012-01-03
1280.2781,998.6169,720,0.78,put,0.3094031934965065,96.26610200763037,2012-01-03
1280.2781,1011.4197,720,0.79,call,0.3063111327706828,320.0741027695218,2012-01-03
1280.2781,1011.4197,720,0.79,put,0.30631113277068284,99.67978251952361,2012-01-03
1280.2781,1024.2225,720,0.8,call,0.30322607002474977,310.8096207171862,2012-01-03
1280.2781,1024.2225,720,0.8,put,0.30322607002474966,103.1782913522138,2012-01-03
1280.2781,1037.0253,720,0.81,call,0.30014738447799877,301.63169088753364,2012-01-03
1280.2781,1037.0253,720,0.81,put,0.3001473844779989,106.76335240758677,2012-01-03
1280.2781,1049.828,720,0.82,call,0.29707486624091706,292.5420997619252,2012-01-03
1280.2781,1049.828,720,0.82,put,0.29707486624091706,110.43675216700383,2012-01-03
1280.2781,1062.6308,720,0.83,call,0.2940077637921383,283.54269983919386,2012-01-03
1280.2781,1062.6308,720,0.83,put,0.2940077637921383,114.20034312929828,2012-01-03
1280.2781,1075.4336,720,0.84,call,0.29094582160797433,274.63541322500976,2012-01-03
1280.2781,1075.4336,720,0.84,put,0.2909458216079741,118.0560474001399,2012-01-03
1280.2781,1088.2364,720,0.85,call,0.2878885333767347,265.8222353716806,2012-01-03
1280.2781,1088.2364,720,0.85,put,0.2878885333767348,122.00586043183631,2012-01-03
1280.2781,1101.0392,720,0.86,call,0.28483555952790485,257.10523896535847,2012-01-03
1280.2781,1101.0392,720,0.86,put,0.2848355595279048,126.05185491053992,2012-01-03
1280.2781,1113.8419,720,0.87,call,0.2817865559072371,248.48657795496624,2012-01-03
1280.2781,1113.8419,720,0.87,put,0.28178655590723717,130.19618478517322,2012-01-03
1280.2781,1126.6447,720,0.88,call,0.27874121333890106,239.96849171377872,2012-01-03
1280.2781,1126.6447,720,0.88,put,0.278741213338901,134.44108942901147,2012-01-03
1280.2781,1139.4475,720,0.89,call,0.27569926118192184,231.553309320379,2012-01-03
1280.2781,1139.4475,720,0.89,put,0.2756992611819218,138.78889792063748,2012-01-03
1280.2781,1152.2503,720,0.9,call,0.27266047293889933,223.24345394040566,2012-01-03
1280.2781,1152.2503,720,0.9,put,0.2726604729388992,143.2420334256897,2012-01-03
1280.2781,1165.0531,720,0.91,call,0.269624659792341,215.04144728391918,2012-01-03
1280.2781,1165.0531,720,0.91,put,0.26962465979234107,147.80301765422897,2012-01-03
1280.2781,1177.8559,720,0.92,call,0.26659167641532994,206.94991410504312,2012-01-03
1280.2781,1177.8559,720,0.92,put,0.26659167641533,152.47447536037868,2012-01-03
1280.2781,1190.6586,720,0.93,call,0.2635614295272619,198.97158670042023,2012-01-03
1280.2781,1190.6586,720,0.93,put,0.2635614295272619,157.25913884078133,2012-01-03
1280.2781,1203.4614,720,0.94,call,0.2605338859941872,191.10930935057817,2012-01-03
1280.2781,1203.4614,720,0.94,put,0.26053388599418736,162.1598523759648,2012-01-03
1280.2781,1216.2642,720,0.95,call,0.25750908017955365,183.36604263303337,2012-01-03
1280.2781,1216.2642,720,0.95,put,0.25750908017955376,167.17957654344576,2012-01-03
1280.2781,1229.067,720,0.96,call,0.25448711962400594,175.74486751728838,2012-01-03
1280.2781,1229.067,720,0.96,put,0.254487119624006,172.3213923127263,2012-01-03
1280.2781,1241.8698,720,0.97,call,0.25146817935131344,168.24898912916535,2012-01-03
1280.2781,1241.8698,720,0.97,put,0.2514681793513136,177.58850480962903,2012-01-03
1280.2781,1254.6725,720,0.98,call,0.24845252617227967,160.88174004440305,2012-01-03
1280.2781,1254.6725,720,0.98,put,0.24845252617227942,182.98424660989247,2012-01-03
1280.2781,1267.4753,720,0.99,call,0.24544051459759492,153.64658293827503,2012-01-03
1280.2781,1267.4753,720,0.99,put,0.2454405145975949,188.51208038879,2012-01-03
1280.2781,1280.2781,720,1.0,call,0.2424326064456289,146.54711237827854,2012-01-03
1280.2781,1280.2781,720,1.0,put,0.24243260644562892,194.17560071381925,2012-01-03
1280.2781,1293.0809,720,1.01,call,0.23942938898884059,139.587055499704,2012-01-03
1280.2781,1293.0809,720,1.01,put,0.23942938898884045,199.9785347202705,2012-01-03
1280.2781,1305.8837,720,1.02,call,0.23643158653892252,132.7702712482383,2012-01-03
1280.2781,1305.8837,720,1.02,put,0.2364315865389224,205.92474135383029,2012-01-03
1280.2781,1318.6864,720,1.03,call,0.23344006854577132,126.10074780882016,2012-01-03
1280.2781,1318.6864,720,1.03,put,0.23344006854577135,212.01820879943793,2012-01-03
1280.2781,1331.4892,720,1.04,call,0.23045586041201466,119.58259776527863,2012-01-03
1280.2781,1331.4892,720,1.04,put,0.23045586041201466,218.26304964092216,2012-01-03
1280.2781,1344.292,720,1.05,call,0.22748017487929736,113.22005045078826,2012-01-03
1280.2781,1344.292,720,1.05,put,0.22748017487929745,224.6634932114573,2012-01-03
1280.2781,1357.0948,720,1.06,call,0.22451443041854768,107.01744085576473,2012-01-03
1280.2781,1357.0948,720,1.06,put,0.22451443041854757,231.22387450145953,2012-01-03
1280.2781,1369.8976,720,1.07,call,0.2215602708605989,100.97919435965719,2012-01-03
1280.2781,1369.8976,720,1.07,put,0.22156027086059896,237.94861889037753,2012-01-03
1280.2781,1382.7003,720,1.08,call,0.2186195753061214,95.10980645038462,2012-01-03
1280.2781,1382.7003,720,1.08,put,0.2186195753061214,244.84222186613073,2012-01-03
1280.2781,1395.5031,720,1.09,call,0.21569429171241977,89.41381649686802,2012-01-03
1280.2781,1395.5031,720,1.09,put,0.21569429171241988,251.9092227976399,2012-01-03
1280.2781,1408.3059,720,1.1,call,0.21278755336498,83.89577455702431,2012-01-03
1280.2781,1408.3059,720,1.1,put,0.21278755336497995,259.1541717428217,2012-01-03
1280.2781,1421.1087,720,1.11,call,0.2099014296479564,78.56020015140136,2012-01-03
1280.2781,1421.1087,720,1.11,put,0.20990142964795644,266.5815882222245,2012-01-03
1280.2781,1433.9115,720,1.12,call,0.20703925150606592,73.41153193302,2012-01-03
1280.2781,1433.9115,720,1.12,put,0.20703925150606603,274.1959108888689,2012-01-03
1280.2781,1446.7143,720,1.13,call,0.20420442607751907,68.45406726532906,2012-01-03
1280.2781,1446.7143,720,1.13,put,0.204204426077519,282.00143710620324,2012-01-03
1280.2781,1459.517,720,1.14,call,0.20140099584417823,63.691890917558446,2012-01-03
1280.2781,1459.517,720,1.14,put,0.20140099584417812,290.0022516434584,2012-01-03
1280.2781,1472.3198,720,1.15,call,0.19863292609913002,59.128792440298525,2012-01-03
1280.2781,1472.3198,720,1.15,put,0.19863292609912991,298.2021440512241,2012-01-03
1280.2781,1485.1226,720,1.16,call,0.19590484777487968,54.7681723350233,2012-01-03
1280.2781,1485.1226,720,1.16,put,0.19590484777487968,306.6045148309746,2012-01-03
1280.2781,1497.9254,720,1.17,call,0.19322150113405304,50.61293791432319,2012-01-03
1280.2781,1497.9254,720,1.17,put,0.19322150113405298,315.21227129529996,2012-01-03
1280.2781,1510.7282,720,1.18,call,0.19058875848956885,46.66539078138317,2012-01-03
1280.2781,1510.7282,720,1.18,put,0.19058875848956883,324.0277150473857,2012-01-03
1280.2781,1523.5309,720,1.19,call,0.18801143269546902,42.927109120583545,2012-01-03
1280.2781,1523.5309,720,1.19,put,0.1880114326954691,333.05242427161187,2012-01-03
